17.967, -0.698
18.033, -0.703
18.101, -0.706
18.166, -0.707
18.234, -0.710
18.301, -0.711
18.368, -0.711
18.434, -0.715
18.500, -0.713
18.568, -0.717
18.633, -0.709
18.701, -0.704
18.767, -0.696
18.833, -0.689
18.900, -0.685
18.967, -0.681
19.034, -0.679
19.101, -0.679
19.167, -0.681
19.233, -0.684
19.300, -0.689
19.367, -0.693
19.434, -0.700
19.500, -0.707
19.567, -0.711
19.634, -0.710
19.700, -0.712
19.767, -0.712
19.834, -0.713
19.901, -0.712
19.967, -0.713
20.034, -0.714
20.100, -0.715
20.169, -0.718
20.233, -0.719
20.300, -0.723
20.368, -0.727
20.433, -0.735
20.500, -0.740
20.567, -0.749
20.633, -0.758
20.700, -0.767
20.767, -0.778
20.834, -0.788
20.900, -0.798
20.967, -0.807
21.033, -0.812
21.101, -0.822
21.166, -0.827
21.233, -0.828
21.300, -0.828
21.367, -0.824
21.434, -0.817
21.500, -0.811
21.567, -0.804
21.633, -0.797
21.700, -0.794
21.767, -0.792
21.833, -0.793
21.900, -0.797
21.967, -0.800
22.034, -0.807
22.101, -0.815
22.166, -0.827
22.233, -0.844
22.300, -0.861
22.367, -0.877
22.434, -0.899
22.501, -0.915
22.568, -0.929
22.633, -0.952
22.700, -0.975
22.767, -0.994
22.833, -1.014
22.900, -1.030
22.968, -1.046
23.034, -1.064
23.100, -1.076
23.167, -1.087
23.234, -1.098
23.300, -1.106
23.367, -1.114
23.433, -1.123
23.500, -1.132
23.567, -1.145
23.633, -1.160
23.700, -1.172
23.767, -1.193
23.834, -1.215
23.900, -1.233
23.967, -1.253
24.033, -1.274
24.100, -1.290
24.167, -1.304
24.234, -1.321
24.301, -1.330
24.367, -1.341
24.433, -1.351
24.501, -1.361
24.567, -1.368
24.634, -1.389
24.700, -1.404
24.767, -1.421
24.834, -1.443
24.900, -1.461
24.967, -1.483
25.033, -1.511
25.100, -1.524
25.166, -1.541
25.233, -1.559
25.300, -1.569
25.367, -1.581
25.433, -1.591
25.500, -1.598
25.567, -1.605
25.634, -1.611
25.701, -1.616
25.767, -1.619
25.833, -1.615
25.900, -1.613
25.967, -1.604
26.034, -1.589
26.100, -1.572
26.167, -1.555
26.233, -1.532
26.300, -1.513
26.367, -1.496
26.433, -1.481
26.500, -1.471
26.568, -1.464
26.633, -1.457
26.700, -1.454
26.767, -1.450
26.833, -1.445
26.900, -1.440
26.966, -1.433
27.033, -1.427
27.100, -1.419
27.167, -1.410
27.234, -1.398
27.300, -1.384
27.367, -1.202
27.435, -1.163
27.501, -1.173
27.567, -1.152
27.634, -1.207
27.701, -1.188
27.767, -1.247
27.833, -1.243
27.901, -1.145
27.968, -0.975
28.033, -0.835
28.102, -0.697
28.167, -0.614
28.234, -0.689
28.300, -0.679
28.368, -0.729
28.433, -0.734
28.501, -0.708
28.568, -0.696
28.635, -0.700
28.700, -0.706
28.768, -0.694
28.834, -0.702
28.901, -0.693
28.967, -0.674
29.035, -0.640
29.100, -0.606
29.167, -0.568
29.234, -0.502
29.300, -0.450
29.367, -0.353
29.434, -0.266
29.502, -1.763
29.568, -1.776
29.634, -1.792
29.700, -1.798
29.767, -1.797
29.834, -1.792
29.901, -1.786
29.967, -1.781
30.034, -1.783
30.101, -1.788
30.167, -1.799
30.233, -2.614
30.300, -2.607
30.367, -2.478
30.433, -2.325
30.500, -2.101
30.567, -1.802
30.634, -1.710
30.700, -1.587
30.767, -1.592
30.833, -1.541
30.900, -1.507
30.967, -1.499
31.034, -1.324
31.101, -1.134
31.167, -1.045
31.234, -1.018
31.300, -1.002
31.367, -1.012
31.434, -1.003
31.500, -0.990
31.567, -1.004
31.633, -1.015
31.700, -0.982
31.768, -0.881
31.834, -0.898
31.901, -1.738
31.967, -1.714
32.034, -1.678
32.100, -1.641
32.167, -1.600
32.233, -1.557
32.301, -1.527
32.367, -1.478
32.433, -1.431
32.500, -1.132
32.568, -1.098
32.634, -1.124
32.700, -1.164
32.767, -1.138
32.835, -1.108
32.900, -1.054
32.967, -1.012
33.033, -0.939
33.100, -0.855
33.167, -0.812
33.234, -0.790
33.301, -0.756
33.367, -0.734
33.434, -0.772
33.500, -0.808
33.568, 1.022
33.634, 2.358
33.701, 2.737
33.767, -1.285
33.833, -1.365
33.900, -1.406
33.967, -1.347
34.033, -1.346
34.100, -1.348
34.167, -1.357
34.235, -1.374
34.300, -1.390
34.367, -1.431
34.435, -1.546
34.501, -1.688
34.569, -1.936
34.634, -2.064
34.701, -2.202
34.768, -2.343
34.834, -2.465
34.901, -2.568
34.966, -2.654
35.035, -2.730
35.101, -2.779
35.167, -2.826
35.234, -2.850
35.300, -2.857
35.367, -2.856
35.433, -2.855
35.500, -2.855
35.567, -2.855
35.633, -2.856
35.700, -2.857
35.767, -2.857
35.833, -2.857
35.900, -2.857
35.967, -2.856
36.034, -2.855
36.100, -2.853
36.167, -2.851
36.234, -2.848
36.300, -2.845
36.366, -2.839
36.433, -2.833
36.500, -2.829
36.567, -2.824
36.633, -2.821
36.700, -2.818
36.768, -2.815
36.835, -2.812
36.900, -2.809
36.967, -2.806
37.033, -2.804
37.101, -2.801
37.167, -2.800
37.234, -2.798
37.300, -2.798
37.367, -2.800
37.433, -2.803
37.500, -2.806
37.568, -2.811
37.633, -2.814
37.700, -2.817
37.767, -2.821
37.834, -2.826
37.900, -2.824
37.967, -2.826
38.033, -2.827
38.101, -2.827
38.168, -2.827
38.233, -2.827
38.300, -2.827
38.367, -2.827
38.434, -2.827
38.500, -2.827
38.567, -2.827
38.634, -2.827
38.700, -2.827
38.767, -2.827
38.835, -2.827
38.900, -2.827
38.967, -2.827
39.033, -2.827
39.101, -2.827
39.168, -2.827
39.233, -2.827
39.300, -2.827
39.367, -2.827
39.434, -2.827
39.500, -2.827
39.566, -2.827
39.633, -2.827
39.700, -2.827
39.767, -2.827
39.834, -2.827
39.901, -2.827
39.967, -2.827
40.034, -2.827
40.100, -2.827
40.166, -2.827
40.233, -2.827
40.300, -2.827
40.367, -2.827
40.435, -2.827
40.500, -2.827
